================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 22:01
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 137 只股票
累计交易日: 16433 天
严苛信号数: 327 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  000066.SZ  |  评分区间 51~88  |  均值 74.0  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260309      趋势确认    51  +10.01% -15.64% -14.15%   71.2  2.34
  20260507      趋势确认    65  +10.00% -11.98% -28.30%   98.0  1.70
  20260512      趋势确认    79   +8.38% -25.70% -34.68%   89.4  1.56
  20260624      趋势确认    87   +6.92%  -1.22%  -1.22%   69.9  1.35
  20260625      趋势确认    88   +7.74%  -5.74%  -5.74%   79.0  1.53
  → +1日 均值= -3.88% 胜率=  0.0% 最大= -1.22% 最小= -8.26%
  → +5日 均值= -9.26% 胜率=  0.0% 最大= -1.22% 最小=-15.94%
  → +10日 均值=-12.06% 胜率=  0.0% 最大= -1.22% 最小=-25.70%
  → +20日 均值=-16.82% 胜率=  0.0% 最大= -1.22% 最小=-34.68%

============================================================
  605060.SH  |  评分区间 60~60  |  均值 60.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    60  +10.01%  +1.58%  -5.06%   89.5  1.32

============================================================
  000815.SZ  |  评分区间 59~81  |  均值 73.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260309      趋势确认    59   +9.99%  +8.15%  +6.84%   77.5  2.72
  20260324      趋势确认    81   +5.98%  -3.46%  -2.11%   75.3  1.63
  20260507      趋势确认    80   +5.78% -12.49% -28.45%   67.4  2.60
  → +1日 均值= -3.49% 胜率=  0.0% 最大= -0.41% 最小= -6.73%
  → +5日 均值= -6.88% 胜率=  0.0% 最大= -0.53% 最小=-16.04%
  → +10日 均值= -2.60% 胜率= 33.3% 最大= +8.15% 最小=-12.49%
  → +20日 均值= -7.91% 胜率= 33.3% 最大= +6.84% 最小=-28.45%

============================================================
  688400.SH  |  评分区间 65~65  |  均值 65.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    65   +4.84%  +2.54% -11.53%   86.7  1.99

============================================================
  301323.SZ  |  评分区间 45~51  |  均值 48.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260409      趋势确认    45   +8.36%  +1.87% +13.83%   80.9  2.04
  20260420      趋势确认    51   +4.54%  +7.91% +23.11%   76.2  1.31
  → +1日 均值= -1.73% 胜率= 50.0% 最大= +2.92% 最小= -6.37%
  → +5日 均值= -2.26% 胜率=  0.0% 最大= -2.13% 最小= -2.39%
  → +10日 均值= +4.89% 胜率=100.0% 最大= +7.91% 最小= +1.87%
  → +20日 均值=+18.47% 胜率=100.0% 最大=+23.11% 最小=+13.83%

============================================================
  300814.SZ  |  评分区间 52~63  |  均值 59.2  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    52  +10.11% -19.53% -25.96%   91.4  1.34
  20260408      趋势确认    62   +4.86%  +8.62% +35.24%   67.7  1.65
  20260430      趋势确认    60   +5.07% +24.99% +37.87%   82.0  1.43
  20260506      趋势确认    63   +7.59%  +9.29% +32.83%   88.6  1.63
  → +1日 均值= +4.46% 胜率=100.0% 最大= +8.66% 最小= +0.09%
  → +5日 均值= +7.27% 胜率= 75.0% 最大=+16.45% 最小= -1.84%
  → +10日 均值= +5.84% 胜率= 75.0% 最大=+24.99% 最小=-19.53%
  → +20日 均值=+19.99% 胜率= 75.0% 最大=+37.87% 最小=-25.96%

============================================================
  002025.SZ  |  评分区间 62~66  |  均值 64.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260310      趋势确认    66   +9.99% +10.87% +33.25%   69.4  1.80
  20260312      趋势确认    62   +6.14%  +8.80% +31.65%   79.5  2.34
  → +1日 均值= +0.07% 胜率= 50.0% 最大= +2.15% 最小= -2.01%
  → +5日 均值= +5.24% 胜率=100.0% 最大= +7.96% 最小= +2.52%
  → +10日 均值= +9.84% 胜率=100.0% 最大=+10.87% 最小= +8.80%
  → +20日 均值=+32.45% 胜率=100.0% 最大=+33.25% 最小=+31.65%

============================================================
  600188.SH  |  评分区间 45~70  |  均值 57.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认    70   +7.97%  -6.13%  +2.98%   89.6  1.51
  20260604      趋势确认    45   +5.01% -24.68% -31.74%   90.5  1.33
  → +1日 均值= -2.77% 胜率=  0.0% 最大= -1.21% 最小= -4.33%
  → +5日 均值=-11.03% 胜率=  0.0% 最大= -9.19% 最小=-12.87%
  → +10日 均值=-15.40% 胜率=  0.0% 最大= -6.13% 最小=-24.68%
  → +20日 均值=-14.38% 胜率= 50.0% 最大= +2.98% 最小=-31.74%

============================================================
  300041.SZ  |  评分区间 65~65  |  均值 65.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认    65   +5.17%  +2.38%  +2.38%   74.2  1.35

============================================================
  301055.SZ  |  评分区间 62~62  |  均值 62.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260413      趋势确认    62  +17.00%  -2.97% +20.57%   96.0  2.73

============================================================
  000880.SZ  |  评分区间 50~50  |  均值 50.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    50   +8.51% -19.14% -25.80%   63.7  1.65

============================================================
  002851.SZ  |  评分区间 53~86  |  均值 65.5  |  严苛信号 6次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    66   +6.11%  -7.65% -20.52%   65.3  1.31
  20260302      趋势确认    66   +6.11% -18.25% -26.26%   74.4  1.61
  20260526      趋势确认    53   +4.25%  +5.60% +24.72%   71.3  1.71
  20260601      趋势确认    55   +6.70% +16.89% +14.83%   58.6  1.46
  20260603      趋势确认    67   +6.78% +17.07%  +4.85%   78.4  2.07
  20260617      趋势确认    86   +9.33%  -9.05%  -9.05%   74.9  1.95
  → +1日 均值= +2.49% 胜率= 50.0% 最大=+12.84% 最小= -4.45%
  → +5日 均值= +1.81% 胜率= 50.0% 最大=+15.56% 最小= -9.08%
  → +10日 均值= +0.77% 胜率= 50.0% 最大=+17.07% 最小=-18.25%
  → +20日 均值= -1.91% 胜率= 50.0% 最大=+24.72% 最小=-26.26%

============================================================
  000567.SZ  |  评分区间 43~43  |  均值 43.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认    43   +4.86%  -5.14%  -5.14%   62.3  1.72

============================================================
  688802.SH  |  评分区间 66~81  |  均值 73.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260603      趋势确认    81  +14.01%  +4.32%  -1.03%   62.8  2.04
  20260618      趋势确认    66   +5.10%  -4.64%  -4.64%   72.9  1.49
  → +1日 均值= -1.70% 胜率= 50.0% 最大= +0.39% 最小= -3.79%
  → +5日 均值= -4.08% 胜率=  0.0% 最大= -3.52% 最小= -4.64%
  → +10日 均值= -0.16% 胜率= 50.0% 最大= +4.32% 最小= -4.64%
  → +20日 均值= -2.83% 胜率=  0.0% 最大= -1.03% 最小= -4.64%

============================================================
  600578.SH  |  评分区间 45~82  |  均值 62.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260515      趋势确认    45  +10.05% +16.74% +13.97%   93.8  4.30
  20260518      趋势确认    56   +9.99% +10.12%  +5.84%   95.7  1.36
  20260519      趋势确认    68   +7.26% +16.46%  +0.00%   96.7  2.41
  20260521      趋势确认    82   +9.95%  +6.82%  -5.43%   75.9  1.60
  → +1日 均值= +6.76% 胜率= 75.0% 最大=+14.38% 最小= -3.50%
  → +5日 均值=+20.84% 胜率=100.0% 最大=+25.03% 最小=+18.43%
  → +10日 均值=+12.54% 胜率=100.0% 最大=+16.74% 最小= +6.82%
  → +20日 均值= +3.60% 胜率= 50.0% 最大=+13.97% 最小= -5.43%

============================================================
  688598.SH  |  评分区间 45~90  |  均值 71.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260513      趋势确认    45   +6.28%  +9.36% +11.62%   91.5  1.89
  20260611      趋势确认    79   +5.75% +44.12% +44.12%   61.2  1.44
  20260615      趋势确认    90  +16.14% +27.08% +27.08%   75.9  1.51
  → +1日 均值=+13.38% 胜率=100.0% 最大=+24.72% 最小= +3.58%
  → +5日 均值=+43.54% 胜率=100.0% 最大=+76.25% 最小=+12.04%
  → +10日 均值=+26.85% 胜率=100.0% 最大=+44.12% 最小= +9.36%
  → +20日 均值=+27.61% 胜率=100.0% 最大=+44.12% 最小=+11.62%

============================================================
  600460.SH  |  评分区间 78~78  |  均值 78.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认    78   +7.10% +11.46% +11.46%   84.2  1.32

============================================================
  688361.SH  |  评分区间 81~81  |  均值 81.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260612      趋势确认    81   +6.43% +56.77% +56.77%   66.7  1.92

============================================================
  300723.SZ  |  评分区间 57~57  |  均值 57.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260529      趋势确认    57   +8.07% -17.98% -24.40%   71.7  1.81

============================================================
  601600.SH  |  评分区间 49~49  |  均值 49.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认    49   +4.40%  +7.35% -17.75%   58.1  1.53
  20260302      趋势确认    49   +4.01%  -8.89% -20.22%   71.4  1.85
  → +1日 均值= +0.45% 胜率= 50.0% 最大= +1.12% 最小= -0.22%
  → +5日 均值= +1.71% 胜率= 50.0% 最大= +7.56% 最小= -4.13%
  → +10日 均值= -0.77% 胜率= 50.0% 最大= +7.35% 最小= -8.89%
  → +20日 均值=-18.98% 胜率=  0.0% 最大=-17.75% 最小=-20.22%

============================================================
  688170.SH  |  评分区间 70~89  |  均值 79.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260403      趋势确认    89   +8.39% +14.88% +21.74%   65.2  1.50
  20260417      趋势确认    70   +6.35%  +5.22% +26.79%   83.2  1.32
  → +1日 均值= +1.04% 胜率= 50.0% 最大= +3.14% 最小= -1.06%
  → +5日 均值= +5.55% 胜率=100.0% 最大= +7.85% 最小= +3.26%
  → +10日 均值=+10.05% 胜率=100.0% 最大=+14.88% 最小= +5.22%
  → +20日 均值=+24.27% 胜率=100.0% 最大=+26.79% 最小=+21.74%

============================================================
  002079.SZ  |  评分区间 53~54  |  均值 53.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260616      趋势确认    54   +5.55% +10.44% +10.44%   68.1  1.69
  20260617      趋势确认    53   +4.48%  +5.58%  +5.58%   75.3  1.49
  → +1日 均值= +5.55% 胜率=100.0% 最大= +7.01% 最小= +4.10%
  → +5日 均值=+10.00% 胜率=100.0% 最大=+14.41% 最小= +5.58%
  → +10日 均值= +8.01% 胜率=100.0% 最大=+10.44% 最小= +5.58%
  → +20日 均值= +8.01% 胜率=100.0% 最大=+10.44% 最小= +5.58%

============================================================
  301292.SZ  |  评分区间 59~89  |  均值 78.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260326      趋势确认    59  +16.27% +11.30%  +7.35%   80.3  1.61
  20260615      趋势确认    89   +7.41%  +5.18%  +5.18%   70.5  2.09
  20260617      趋势确认    86   +5.12%  +0.59%  +0.59%   79.9  1.44
  → +1日 均值=+10.68% 胜率=100.0% 最大=+23.96% 最小= +2.98%
  → +5日 均值= +7.33% 胜率=100.0% 最大=+14.31% 最小= +0.59%
  → +10日 均值= +5.69% 胜率=100.0% 最大=+11.30% 最小= +0.59%
  → +20日 均值= +4.37% 胜率=100.0% 最大= +7.35% 最小= +0.59%

============================================================
  600875.SH  |  评分区间 78~91  |  均值 83.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260306      趋势确认    80   +4.76% -15.41% -17.31%   83.8  1.39
  20260416      趋势确认    91   +9.99%  -4.38% -12.45%   71.7  1.52
  20260513      趋势确认    78   +6.10% -10.28% -28.34%   59.7  1.44
  → +1日 均值= -1.64% 胜率= 66.7% 最大= +0.12% 最小= -5.05%
  → +5日 均值= -7.56% 胜率=  0.0% 最大= -2.42% 最小=-12.22%
  → +10日 均值=-10.02% 胜率=  0.0% 最大= -4.38% 最小=-15.41%
  → +20日 均值=-19.37% 胜率=  0.0% 最大=-12.45% 最小=-28.34%

============================================================
  603155.SH  |  评分区间 68~68  |  均值 68.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260611      趋势确认    68   +9.98%  +6.47%  +6.47%   90.3  3.92

============================================================
  300617.SZ  |  评分区间 46~47  |  均值 46.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260527      趋势确认    46   +7.53% -20.00% -20.82%   57.2  1.83
  20260528      趋势确认    47   +9.54% -24.10% -26.32%   68.9  1.44
  → +1日 均值= -1.91% 胜率= 50.0% 最大= +1.19% 最小= -5.00%
  → +5日 均值=-10.86% 胜率=  0.0% 最大= -9.25% 最小=-12.46%
  → +10日 均值=-22.05% 胜率=  0.0% 最大=-20.00% 最小=-24.10%
  → +20日 均值=-23.57% 胜率=  0.0% 最大=-20.82% 最小=-26.32%

============================================================
  600744.SH  |  评分区间 43~63  |  均值 54.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260303      趋势确认    43   +5.14%  +8.22%  -1.17%   93.1  1.93
  20260420      趋势确认    63   +7.73%  +9.62%  -3.75%   74.4  2.37
  20260423      趋势确认    56   +4.70%  +8.34%  +2.50%   76.2  1.56
  → +1日 均值= +4.35% 胜率= 66.7% 最大=+18.02% 最小= -6.08%
  → +5日 均值=+12.74% 胜率=100.0% 最大=+22.58% 最小= +7.27%
  → +10日 均值= +8.73% 胜率=100.0% 最大= +9.62% 最小= +8.22%
  → +20日 均值= -0.81% 胜率= 33.3% 最大= +2.50% 最小= -3.75%

============================================================
  301382.SZ  |  评分区间 73~73  |  均值 73.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认    73   +7.61%  -2.98%  -2.98%   75.2  1.69

============================================================
  601699.SH  |  评分区间 45~45  |  均值 45.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260603      趋势确认    45   +6.74% -10.30% -20.06%   89.6  1.43

============================================================
  002488.SZ  |  评分区间 68~68  |  均值 68.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260306      趋势确认    68   +6.49% -15.23% -14.62%   62.5  1.44

============================================================
  600602.SH  |  评分区间 37~43  |  均值 40.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260330      趋势确认    43  +10.00%  +2.44%  -6.34%   64.5  1.64
  20260513      趋势确认    37   +5.72% -20.02% -31.20%   64.2  1.61
  → +1日 均值= -4.00% 胜率=  0.0% 最大= -0.04% 最小= -7.97%
  → +5日 均值= -2.94% 胜率= 50.0% 最大= +7.37% 最小=-13.25%
  → +10日 均值= -8.79% 胜率= 50.0% 最大= +2.44% 最小=-20.02%
  → +20日 均值=-18.77% 胜率=  0.0% 最大= -6.34% 最小=-31.20%

============================================================
  300488.SZ  |  评分区间 57~81  |  均值 70.0  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260508      趋势确认    57  +20.01% -14.04% -11.23%   92.6  3.51
  20260608      趋势确认    69   +6.11%  +8.42%  +9.52%   71.4  2.73
  20260609      趋势确认    68   +4.88%  +5.21%  +6.30%   78.0  2.12
  20260616      趋势确认    75  +13.01%  -8.08%  -8.08%   84.3  1.37
  20260617      趋势确认    81   +8.33% -10.58% -10.58%   88.8  1.39
  → +1日 均值= -2.80% 胜率= 40.0% 最大= +2.83% 最小= -8.31%
  → +5日 均值= +4.37% 胜率= 40.0% 最大=+28.11% 最小=-10.58%
  → +10日 均值= -3.81% 胜率= 40.0% 最大= +8.42% 最小=-14.04%
  → +20日 均值= -2.81% 胜率= 40.0% 最大= +9.52% 最小=-11.23%

============================================================
  000593.SZ  |  评分区间 76~89  |  均值 83.4  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认    89  +10.03%  -4.86% -10.46%   72.2  1.77
  20260227      趋势确认    89   +9.99%  -7.32%  -0.38%   61.5  1.38
  20260303      趋势确认    86   +7.23%  -5.43%  +1.49%   67.7  1.88
  20260402      趋势确认    76   +8.15%  +8.52% +52.31%   79.6  1.67
  20260407      趋势确认    77   +8.43%  +3.84% +42.06%   82.6  1.52
  → +1日 均值= +0.38% 胜率= 40.0% 最大= +7.28% 最小= -5.11%
  → +5日 均值= -6.09% 胜率= 20.0% 最大= +1.01% 最小=-10.76%
  → +10日 均值= -1.05% 胜率= 40.0% 最大= +8.52% 最小= -7.32%
  → +20日 均值=+17.00% 胜率= 60.0% 最大=+52.31% 最小=-10.46%

============================================================
  688091.SH  |  评分区间 43~44  |  均值 43.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260507      趋势确认    43   +6.30% -10.41% -31.17%   78.6  1.60
  20260511      趋势确认    44   +6.96% -10.61% -36.05%   86.9  1.61
  → +1日 均值= +2.68% 胜率=100.0% 最大= +4.78% 最小= +0.57%
  → +5日 均值= -0.88% 胜率= 50.0% 最大= +2.54% 最小= -4.29%
  → +10日 均值=-10.51% 胜率=  0.0% 最大=-10.41% 最小=-10.61%
  → +20日 均值=-33.61% 胜率=  0.0% 最大=-31.17% 最小=-36.05%

============================================================
  603663.SH  |  评分区间 45~82  |  均值 63.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260420      趋势确认    63   +6.77%  -6.21%  +4.53%   83.8  1.65
  20260526      趋势确认    45   +4.97% +27.19% +70.88%   89.2  1.82
  20260610      趋势确认    82   +7.15% +27.99% +27.99%   79.8  1.46
  → +1日 均值= +2.29% 胜率= 66.7% 最大= +8.33% 最小= -1.71%
  → +5日 均值=+10.45% 胜率= 66.7% 最大=+18.45% 最小= -2.69%
  → +10日 均值=+16.32% 胜率= 66.7% 最大=+27.99% 最小= -6.21%
  → +20日 均值=+34.47% 胜率=100.0% 最大=+70.88% 最小= +4.53%

============================================================
  605178.SH  |  评分区间 44~53  |  均值 49.0  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    44   +5.53%  -6.41%  +2.02%   71.4  1.36
  20260409      趋势确认    47   +9.59% -17.72%  -7.65%   83.1  2.84
  20260511      趋势确认    53   +8.20% -10.55% -13.33%   65.4  1.94
  20260515      趋势确认    52   +7.78% -17.71% -19.36%   66.9  1.71
  → +1日 均值= -1.30% 胜率= 25.0% 最大= +7.10% 最小= -8.62%
  → +5日 均值= +2.75% 胜率= 50.0% 最大=+19.36% 最小=-14.76%
  → +10日 均值=-13.10% 胜率=  0.0% 最大= -6.41% 最小=-17.72%
  → +20日 均值= -9.58% 胜率= 25.0% 最大= +2.02% 最小=-19.36%

============================================================
  603127.SH  |  评分区间 61~73  |  均值 67.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260618      趋势确认    73   +9.99%  +5.85%  +5.85%   73.2  1.72
  20260624      趋势确认    61   +4.24%  -1.30%  -1.30%   82.1  1.50
  → +1日 均值= +1.49% 胜率= 50.0% 最大= +4.28% 最小= -1.30%
  → +5日 均值= +2.27% 胜率= 50.0% 最大= +5.85% 最小= -1.30%
  → +10日 均值= +2.27% 胜率= 50.0% 最大= +5.85% 最小= -1.30%
  → +20日 均值= +2.27% 胜率= 50.0% 最大= +5.85% 最小= -1.30%

============================================================
  688385.SH  |  评分区间 58~63  |  均值 60.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260209      趋势确认    63   +9.65%  -1.16%  -6.63%   63.5  2.19
  20260212      趋势确认    58   +4.92% -12.89% -23.04%   72.2  1.78
  → +1日 均值= -2.96% 胜率= 50.0% 最大= +0.25% 最小= -6.16%
  → +5日 均值= -0.30% 胜率= 50.0% 最大= +0.07% 最小= -0.66%
  → +10日 均值= -7.03% 胜率=  0.0% 最大= -1.16% 最小=-12.89%
  → +20日 均值=-14.83% 胜率=  0.0% 最大= -6.63% 最小=-23.04%

============================================================
  300769.SZ  |  评分区间 78~78  |  均值 78.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    78  +12.92%  +2.02% -11.42%   97.9  2.64

============================================================
  002151.SZ  |  评分区间 85~88  |  均值 86.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    88   +4.22%  +2.56% -16.56%   70.8  5.08
  20260313      趋势确认    85   +4.22% -17.22% -15.91%   61.8  1.30
  → +1日 均值= -3.31% 胜率= 50.0% 最大= +1.77% 最小= -8.39%
  → +5日 均值=-10.09% 胜率=  0.0% 最大= -2.40% 最小=-17.79%
  → +10日 均值= -7.33% 胜率= 50.0% 最大= +2.56% 最小=-17.22%
  → +20日 均值=-16.23% 胜率=  0.0% 最大=-15.91% 最小=-16.56%

============================================================
  600489.SH  |  评分区间 92~92  |  均值 92.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    92   +9.99% -13.76% -21.46%   75.6  2.52

============================================================
  688387.SH  |  评分区间 41~89  |  均值 63.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    89  +10.51% +18.79% +47.11%   61.5  1.50
  20260430      趋势确认    41   +8.12%  -0.72% -15.72%   82.5  1.40
  20260506      趋势确认    47   +4.09% -11.09% -21.84%   86.2  1.31
  20260617      趋势确认    78  +13.31% +12.45% +12.45%   65.9  2.00
  → +1日 均值= +3.97% 胜率=100.0% 最大= +7.03% 最小= +0.54%
  → +5日 均值=+11.17% 胜率=100.0% 最大=+16.58% 最小= +1.08%
  → +10日 均值= +4.86% 胜率= 50.0% 最大=+18.79% 最小=-11.09%
  → +20日 均值= +5.50% 胜率= 50.0% 最大=+47.11% 最小=-21.84%

============================================================
  000155.SZ  |  评分区间 48~48  |  均值 48.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260330      趋势确认    48   +6.13%  -5.38% +13.91%   86.2  2.70

============================================================
  300199.SZ  |  评分区间 58~58  |  均值 58.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260522      趋势确认    58   +7.91% -17.22% -10.38%   68.3  1.42

============================================================
  002409.SZ  |  评分区间 77~78  |  均值 77.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260610      趋势确认    77  +10.00% +49.42% +49.42%   64.3  1.37
  20260611      趋势确认    78  +10.00% +34.70% +34.70%   74.4  2.19
  → +1日 均值= +2.26% 胜率= 50.0% 最大= +5.36% 最小= -0.84%
  → +5日 均值=+18.48% 胜率=100.0% 最大=+18.97% 最小=+17.98%
  → +10日 均值=+42.06% 胜率=100.0% 最大=+49.42% 最小=+34.70%
  → +20日 均值=+42.06% 胜率=100.0% 最大=+49.42% 最小=+34.70%

============================================================
  000636.SZ  |  评分区间 60~60  |  均值 60.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    60   +5.61% +12.77% +54.55%   82.7  1.58

============================================================
  300093.SZ  |  评分区间 54~54  |  均值 54.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260624      趋势确认    54  +13.05%  +5.44%  +5.44%   63.4  1.48

============================================================
  605006.SH  |  评分区间 62~62  |  均值 62.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260413      趋势确认    62   +4.55%  +8.35% +43.91%   73.3  2.37

============================================================
  600345.SH  |  评分区间 50~83  |  均值 64.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    50   +7.89%  +3.11% -11.06%   82.8  1.34
  20260302      趋势确认    57   +5.47% -18.62%  -7.49%   75.0  1.31
  20260508      趋势确认    69   +9.99% -13.21% -11.00%   73.3  1.31
  20260609      趋势确认    83  +10.00% +25.21% +12.69%   71.3  1.31
  → +1日 均值= -2.67% 胜率= 25.0% 最大= +0.61% 最小= -8.07%
  → +5日 均值= -1.84% 胜率= 50.0% 最大= +4.36% 最小= -7.97%
  → +10日 均值= -0.88% 胜率= 50.0% 最大=+25.21% 最小=-18.62%
