================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 21:18
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 182 只股票
累计交易日: 21829 天
严苛信号数: 452 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  → +10日 均值=+19.10% 胜率= 80.0% 最大=+44.12% 最小= -2.95%
  → +20日 均值=+19.73% 胜率= 80.0% 最大=+44.12% 最小= -2.95%

============================================================
  000553.SZ  |  评分区间 51~51  |  均值 51.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    51   +9.97% -14.51% -19.17%   92.3  6.16

============================================================
  600460.SH  |  评分区间 43~60  |  均值 50.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260616      趋势确认    43   +8.23% +33.14% +33.14%   70.5  2.33
  20260617      趋势确认    47   +6.66% +24.40% +24.40%   76.9  2.11
  20260622      趋势确认    60   +7.10% +11.46% +11.46%   84.2  1.32
  → +1日 均值=+10.60% 胜率=100.0% 最大=+10.64% 最小=+10.54%
  → +5日 均值=+22.54% 胜率=100.0% 最大=+31.77% 最小=+11.46%
  → +10日 均值=+23.00% 胜率=100.0% 最大=+33.14% 最小=+11.46%
  → +20日 均值=+23.00% 胜率=100.0% 最大=+33.14% 最小=+11.46%

============================================================
  688469.SH  |  评分区间 35~53  |  均值 43.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260617      趋势确认    35   +7.90% +16.18% +16.18%   75.8  1.50
  20260623      趋势确认    43   +4.44%  +7.31%  +7.31%   85.1  1.36
  20260624      趋势确认    53   +6.38%  -1.09%  -1.09%   89.2  1.33
  → +1日 均值= +3.56% 胜率= 66.7% 最大= +6.88% 最小= -1.09%
  → +5日 均值= +7.47% 胜率= 66.7% 最大=+16.18% 最小= -1.09%
  → +10日 均值= +7.47% 胜率= 66.7% 最大=+16.18% 最小= -1.09%
  → +20日 均值= +7.47% 胜率= 66.7% 最大=+16.18% 最小= -1.09%

============================================================
  300723.SZ  |  评分区间 37~44  |  均值 40.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260401      趋势确认    44  +14.68%  -1.03% +17.97%   79.5  3.40
  20260424      趋势确认    39   +8.51%  +6.79%  +8.26%   64.7  3.58
  20260529      趋势确认    37   +8.07% -17.98% -24.40%   71.7  1.81
  → +1日 均值= -2.78% 胜率= 33.3% 最大= +3.14% 最小=-10.33%
  → +5日 均值= -2.77% 胜率= 33.3% 最大=+13.51% 最小=-19.28%
  → +10日 均值= -4.07% 胜率= 33.3% 最大= +6.79% 最小=-17.98%
  → +20日 均值= +0.61% 胜率= 66.7% 最大=+17.97% 最小=-24.40%

============================================================
  688065.SH  |  评分区间 44~44  |  均值 44.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认    44  +14.47%  -5.14%  -5.14%   82.7  2.98

============================================================
  688170.SH  |  评分区间 37~60  |  均值 45.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260403      趋势确认    37   +8.39% +14.88% +21.74%   65.2  1.50
  20260417      趋势确认    39   +6.35%  +5.22% +26.79%   83.2  1.32
  20260615      趋势确认    60  +20.00%  +9.99%  +9.99%   61.1  1.66
  → +1日 均值= +3.10% 胜率= 66.7% 最大= +7.21% 最小= -1.06%
  → +5日 均值= +4.36% 胜率=100.0% 最大= +7.85% 最小= +1.97%
  → +10日 均值=+10.03% 胜率=100.0% 最大=+14.88% 最小= +5.22%
  → +20日 均值=+19.51% 胜率=100.0% 最大=+26.79% 最小= +9.99%

============================================================
  000338.SZ  |  评分区间 38~38  |  均值 38.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260423      趋势确认    38   +5.40% +15.74% +16.28%   79.5  1.89

============================================================
  002079.SZ  |  评分区间 38~38  |  均值 38.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认    38   +9.97%  +6.82%  +1.43%   86.0  1.57

============================================================
  301292.SZ  |  评分区间 33~72  |  均值 47.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260311      趋势确认    36   +8.01% +28.92% +37.36%   76.8  2.40
  20260326      趋势确认    72  +16.27% +11.30%  +7.35%   80.3  1.61
  20260617      趋势确认    33   +5.12%  +0.59%  +0.59%   79.9  1.44
  → +1日 均值=+10.18% 胜率=100.0% 最大=+23.96% 最小= +2.98%
  → +5日 均值= +1.11% 胜率= 66.7% 最大= +7.09% 最小= -4.34%
  → +10日 均值=+13.60% 胜率=100.0% 最大=+28.92% 最小= +0.59%
  → +20日 均值=+15.10% 胜率=100.0% 最大=+37.36% 最小= +0.59%

============================================================
  600623.SH  |  评分区间 39~39  |  均值 39.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    39   +7.43%  +1.82%  -7.66%   81.5  3.16

============================================================
  600875.SH  |  评分区间 39~86  |  均值 62.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    39   +8.34% +37.67% +25.57%   83.9  2.34
  20260306      趋势确认    86   +4.76% -15.41% -17.31%   83.8  1.39
  → +1日 均值= +4.93% 胜率=100.0% 最大= +9.75% 最小= +0.12%
  → +5日 均值= +6.90% 胜率= 50.0% 最大=+21.82% 最小= -8.03%
  → +10日 均值=+11.13% 胜率= 50.0% 最大=+37.67% 最小=-15.41%
  → +20日 均值= +4.13% 胜率= 50.0% 最大=+25.57% 最小=-17.31%

============================================================
  603155.SH  |  评分区间 34~65  |  均值 49.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260609      趋势确认    34   +5.81% +11.79% +22.95%   73.0  1.43
  20260611      趋势确认    65   +9.98%  +6.47%  +6.47%   90.3  3.92
  → +1日 均值= +7.85% 胜率= 50.0% 最大=+21.88% 最小= -6.18%
  → +5日 均值= +6.19% 胜率= 50.0% 最大=+20.62% 最小= -8.24%
  → +10日 均值= +9.13% 胜率=100.0% 最大=+11.79% 最小= +6.47%
  → +20日 均值=+14.71% 胜率=100.0% 最大=+22.95% 最小= +6.47%

============================================================
  300617.SZ  |  评分区间 38~38  |  均值 38.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260420      趋势确认    38   +7.21%  +1.67%  -2.47%   81.8  1.80

============================================================
  600744.SH  |  评分区间 42~44  |  均值 43.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260227      趋势确认    42   +9.97%  +3.14%  -2.64%   90.4  2.44
  20260303      趋势确认    44   +5.14%  +8.22%  -1.17%   93.1  1.93
  → +1日 均值=+11.71% 胜率=100.0% 最大=+18.02% 最小= +5.40%
  → +5日 均值=+19.84% 胜率=100.0% 最大=+22.58% 最小=+17.09%
  → +10日 均值= +5.68% 胜率=100.0% 最大= +8.22% 最小= +3.14%
  → +20日 均值= -1.91% 胜率=  0.0% 最大= -1.17% 最小= -2.64%

============================================================
  301382.SZ  |  评分区间 51~51  |  均值 51.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    51  +15.69% +15.86% +29.56%   87.9  6.91

============================================================
  601699.SH  |  评分区间 43~50  |  均值 46.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260601      趋势确认    43  +10.00%  -0.79% -15.53%   83.8  1.65
  20260603      趋势确认    50   +6.74% -10.30% -20.06%   89.6  1.43
  → +1日 均值= +4.29% 胜率=100.0% 最大= +7.71% 最小= +0.86%
  → +5日 均值= +0.55% 胜率= 50.0% 最大= +5.44% 最小= -4.35%
  → +10日 均值= -5.54% 胜率=  0.0% 最大= -0.79% 最小=-10.30%
  → +20日 均值=-17.79% 胜率=  0.0% 最大=-15.53% 最小=-20.06%

============================================================
  600602.SH  |  评分区间 36~36  |  均值 36.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260408      趋势确认    36   +4.16%  -6.21%  -7.32%   69.4  1.30

============================================================
  300488.SZ  |  评分区间 35~84  |  均值 55.7  |  严苛信号 6次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260507      趋势确认    50  +12.84%  +0.30%  -5.32%   83.8  3.42
  20260508      趋势确认    84  +20.01% -14.04% -11.23%   92.6  3.51
  20260608      趋势确认    35   +6.11%  +8.42%  +9.52%   71.4  2.73
  20260609      趋势确认    39   +4.88%  +5.21%  +6.30%   78.0  2.12
  20260616      趋势确认    60  +13.01%  -8.08%  -8.08%   84.3  1.37
  20260617      趋势确认    66   +8.33% -10.58% -10.58%   88.8  1.39
  → +1日 均值= -1.11% 胜率= 50.0% 最大= +7.37% 最小= -8.31%
  → +5日 均值= +4.73% 胜率= 50.0% 最大=+28.11% 最小=-10.58%
  → +10日 均值= -3.13% 胜率= 50.0% 最大= +8.42% 最小=-14.04%
  → +20日 均值= -3.23% 胜率= 33.3% 最大= +9.52% 最小=-11.23%

============================================================
  688001.SH  |  评分区间 41~137  |  均值 62.4  |  严苛信号 8次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260407      趋势确认    41   +6.81% +26.01% +63.48%   83.1  1.78
  20260408      趋势确认    45   +4.31% +18.86% +61.71%   86.3  2.03
  20260409      趋势确认    58   +7.55% +19.45% +47.47%   90.3  1.64
  20260417      趋势确认    68   +8.96% +27.83% +50.11%   77.4  1.54
  20260427      趋势确认   137  +20.00%  -3.03% +19.48%   90.0  1.88
  20260616      趋势确认    50  +14.03% +28.87% +28.87%   63.2  1.71
  20260617      趋势确认    46   +4.32% +20.91% +20.91%   68.3  1.46
  20260618      趋势确认    54  +10.04%  +8.22%  +8.22%   77.4  1.48
  → +1日 均值= +3.97% 胜率= 62.5% 最大=+19.21% 最小= -8.03%
  → +5日 均值=+16.16% 胜率=100.0% 最大=+36.38% 最小= +5.15%
  → +10日 均值=+18.39% 胜率= 87.5% 最大=+28.87% 最小= -3.03%
  → +20日 均值=+37.53% 胜率=100.0% 最大=+63.48% 最小= +8.22%

============================================================
  000593.SZ  |  评分区间 33~53  |  均值 41.0  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认    53  +10.03%  -4.86% -10.46%   72.2  1.77
  20260227      趋势确认    41   +9.99%  -7.32%  -0.38%   61.5  1.38
  20260402      趋势确认    35   +8.15%  +8.52% +52.31%   79.6  1.67
  20260407      趋势确认    43   +8.43%  +3.84% +42.06%   82.6  1.52
  20260617      趋势确认    33   +5.85% -12.32% -12.32%   79.7  1.35
  → +1日 均值= +2.55% 胜率= 60.0% 最大= +7.28% 最小= -4.32%
  → +5日 均值= -6.95% 胜率= 20.0% 最大= +1.01% 最小=-12.32%
  → +10日 均值= -2.43% 胜率= 40.0% 最大= +8.52% 最小=-12.32%
  → +20日 均值=+14.24% 胜率= 40.0% 最大=+52.31% 最小=-12.32%

============================================================
  002787.SZ  |  评分区间 37~45  |  均值 41.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260414      趋势确认    45   +6.46% +26.55% +70.82%   86.1  1.59
  20260625      趋势确认    37  +10.01%  +2.56%  +2.56%   69.7  1.39
  → +1日 均值= +5.00% 胜率=100.0% 最大= +7.44% 最小= +2.56%
  → +5日 均值= +9.48% 胜率=100.0% 最大=+16.40% 最小= +2.56%
  → +10日 均值=+14.55% 胜率=100.0% 最大=+26.55% 最小= +2.56%
  → +20日 均值=+36.69% 胜率=100.0% 最大=+70.82% 最小= +2.56%

============================================================
  002292.SZ  |  评分区间 38~38  |  均值 38.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    38  +10.01% -20.02% -24.13%   83.4  2.58

============================================================
  688091.SH  |  评分区间 48~48  |  均值 48.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260401      趋势确认    48  +10.18%  -8.44%  -8.36%   77.4  2.26

============================================================
  603663.SH  |  评分区间 37~89  |  均值 54.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260522      趋势确认    37  +10.00% +19.72% +90.70%   78.9  1.58
  20260525      趋势确认    46  +10.00% +25.68% +86.91%   86.7  2.00
  20260526      趋势确认    47   +4.97% +27.19% +70.88%   89.2  1.82
  20260610      趋势确认    89   +7.15% +27.99% +27.99%   79.8  1.46
  → +1日 均值= +8.02% 胜率= 75.0% 最大=+15.47% 最小= -1.71%
  → +5日 均值=+14.41% 胜率=100.0% 最大=+18.45% 最小=+11.25%
  → +10日 均值=+25.14% 胜率=100.0% 最大=+27.99% 最小=+19.72%
  → +20日 均值=+69.12% 胜率=100.0% 最大=+90.70% 最小=+27.99%

============================================================
  300487.SZ  |  评分区间 39~39  |  均值 39.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认    39  +11.59%  -8.69%  -8.69%   80.5  2.49

============================================================
  605178.SH  |  评分区间 43~58  |  均值 49.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260225      趋势确认    47  +10.00% -13.12%  -8.64%   78.5  2.55
  20260624      趋势确认    43   +7.86%  +9.26%  +9.26%   88.4  1.79
  20260625      趋势确认    58   +9.84%  +1.94%  +1.94%   92.6  2.45
  → +1日 均值= +0.60% 胜率= 66.7% 最大= +9.26% 最小= -9.40%
  → +5日 均值= +0.08% 胜率= 66.7% 最大= +9.26% 最小=-10.95%
  → +10日 均值= -0.64% 胜率= 66.7% 最大= +9.26% 最小=-13.12%
  → +20日 均值= +0.85% 胜率= 66.7% 最大= +9.26% 最小= -8.64%

============================================================
  600094.SH  |  评分区间 37~37  |  均值 37.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    37   +5.64%  +0.62%  +0.21%   85.6  1.64

============================================================
  603127.SH  |  评分区间 38~50  |  均值 44.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260331      趋势确认    38   +6.54% +12.53% +13.52%   75.8  2.50
  20260401      趋势确认    50   +8.07%  +1.93%  +9.58%   82.5  2.10
  → +1日 均值= +3.74% 胜率=100.0% 最大= +6.45% 最小= +1.02%
  → +5日 均值= +6.86% 胜率=100.0% 最大= +8.06% 最小= +5.66%
  → +10日 均值= +7.23% 胜率=100.0% 最大=+12.53% 最小= +1.93%
  → +20日 均值=+11.55% 胜率=100.0% 最大=+13.52% 最小= +9.58%

============================================================
  603281.SH  |  评分区间 39~39  |  均值 39.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260624      趋势确认    39   +7.77%  +4.54%  +4.54%   85.4  2.37

============================================================
  300769.SZ  |  评分区间 81~113  |  均值 96.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260429      趋势确认    81  +20.00%  +1.19%  -6.79%   96.6  2.27
  20260430      趋势确认    95  +12.92%  +2.02% -11.42%   97.9  2.64
  20260506      趋势确认   113  +11.40%  -8.22% -23.33%   98.6  1.51
  → +1日 均值= +8.05% 胜率= 66.7% 最大=+14.60% 最小= -2.07%
  → +5日 均值= +3.99% 胜率= 66.7% 最大=+10.29% 最小= -6.98%
  → +10日 均值= -1.67% 胜率= 66.7% 最大= +2.02% 最小= -8.22%
  → +20日 均值=-13.85% 胜率=  0.0% 最大= -6.79% 最小=-23.33%

============================================================
  301305.SZ  |  评分区间 49~49  |  均值 49.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260624      趋势确认    49  +11.68%  -4.72%  -4.72%   74.2  2.94

============================================================
  688322.SH  |  评分区间 37~55  |  均值 44.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260518      趋势确认    37   +7.19%  +8.74% +39.24%   80.5  2.36
  20260519      趋势确认    42   +5.57% +13.42% +32.03%   85.8  1.67
  20260521      趋势确认    55   +6.74% +14.60% +16.40%   91.4  1.41
  → +1日 均值= +8.81% 胜率=100.0% 最大=+10.73% 最小= +7.54%
  → +5日 均值=+12.75% 胜率=100.0% 最大=+23.24% 最小= +1.34%
  → +10日 均值=+12.25% 胜率=100.0% 最大=+14.60% 最小= +8.74%
  → +20日 均值=+29.22% 胜率=100.0% 最大=+39.24% 最小=+16.40%

============================================================
  600489.SH  |  评分区间 53~53  |  均值 53.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认    53   +9.99% -13.76% -21.46%   75.6  2.52

============================================================
  002099.SZ  |  评分区间 37~50  |  均值 43.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260206      趋势确认    37   +9.96%  -9.81% -13.68%   79.7  1.70
  20260209      趋势确认    50   +9.99%  -7.63% -12.83%   87.6  1.47
  → +1日 均值= +0.36% 胜率= 50.0% 最大= +1.45% 最小= -0.73%
  → +5日 均值= -4.96% 胜率=  0.0% 最大= -2.78% 最小= -7.14%
  → +10日 均值= -8.72% 胜率=  0.0% 最大= -7.63% 最小= -9.81%
  → +20日 均值=-13.25% 胜率=  0.0% 最大=-12.83% 最小=-13.68%

============================================================
  688387.SH  |  评分区间 40~53  |  均值 48.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260227      趋势确认    40   +6.82% -15.53% -13.47%   66.9  1.75
  20260430      趋势确认    51   +8.12%  -0.72% -15.72%   82.5  1.40
  20260506      趋势确认    53   +4.09% -11.09% -21.84%   86.2  1.31
  → +1日 均值= +1.38% 胜率= 66.7% 最大= +7.03% 最小= -9.71%
  → +5日 均值= +2.59% 胜率= 66.7% 最大=+14.58% 最小= -7.88%
  → +10日 均值= -9.11% 胜率=  0.0% 最大= -0.72% 最小=-15.53%
  → +20日 均值=-17.01% 胜率=  0.0% 最大=-13.47% 最小=-21.84%

============================================================
  688652.SH  |  评分区间 33~33  |  均值 33.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260213      趋势确认    33   +4.62% -12.07% -19.10%   59.3  1.87

============================================================
  300031.SZ  |  评分区间 44~44  |  均值 44.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260618      趋势确认    44   +8.74%  +0.03%  +0.03%   81.7  1.92

============================================================
  000155.SZ  |  评分区间 34~47  |  均值 41.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260312      趋势确认    34   +4.38%  +4.39% +11.76%   84.1  2.17
  20260327      趋势确认    43  +10.01%  +2.48% +10.96%   80.8  1.77
  20260330      趋势确认    47   +6.13%  -5.38% +13.91%   86.2  2.70
  → +1日 均值= -6.39% 胜率=  0.0% 最大= -3.88% 最小= -8.70%
  → +5日 均值= -4.78% 胜率=  0.0% 最大= -1.60% 最小=-11.11%
  → +10日 均值= +0.50% 胜率= 66.7% 最大= +4.39% 最小= -5.38%
  → +20日 均值=+12.21% 胜率=100.0% 最大=+13.91% 最小=+10.96%

============================================================
  300199.SZ  |  评分区间 35~46  |  均值 40.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260513      趋势确认    46  +14.16%  +6.15%  -9.59%   72.6  2.66
  20260522      趋势确认    35   +7.91% -17.22% -10.38%   68.3  1.42
  → +1日 均值= +1.88% 胜率=100.0% 最大= +1.93% 最小= +1.83%
  → +5日 均值= -5.79% 胜率=  0.0% 最大= -0.83% 最小=-10.74%
  → +10日 均值= -5.53% 胜率= 50.0% 最大= +6.15% 最小=-17.22%
  → +20日 均值= -9.98% 胜率=  0.0% 最大= -9.59% 最小=-10.38%

============================================================
  002409.SZ  |  评分区间 58~73  |  均值 65.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260610      趋势确认    58  +10.00% +49.42% +49.42%   64.3  1.37
  20260611      趋势确认    73  +10.00% +34.70% +34.70%   74.4  2.19
  → +1日 均值= +2.26% 胜率= 50.0% 最大= +5.36% 最小= -0.84%
  → +5日 均值=+18.48% 胜率=100.0% 最大=+18.97% 最小=+17.98%
  → +10日 均值=+42.06% 胜率=100.0% 最大=+49.42% 最小=+34.70%
  → +20日 均值=+42.06% 胜率=100.0% 最大=+49.42% 最小=+34.70%

============================================================
  000636.SZ  |  评分区间 38~38  |  均值 38.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260428      趋势确认    38   +4.94% +23.45% +130.91%   88.3  1.79

============================================================
  300093.SZ  |  评分区间 32~47  |  均值 37.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260416      趋势确认    33   +5.29%  +9.74%  +4.70%   76.9  1.91
  20260417      趋势确认    32   +4.48%  +8.65%  -1.13%   84.7  1.81
  20260421      趋势确认    47   +8.94%  -4.18% -10.27%   93.0  1.77
  → +1日 均值= +4.50% 胜率= 66.7% 最大=+10.02% 最小= -2.16%
  → +5日 均值= +3.32% 胜率= 66.7% 最大=+12.61% 最小= -7.33%
  → +10日 均值= +4.74% 胜率= 66.7% 最大= +9.74% 最小= -4.18%
  → +20日 均值= -2.23% 胜率= 33.3% 最大= +4.70% 最小=-10.27%

============================================================
  605006.SH  |  评分区间 37~37  |  均值 37.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260413      趋势确认    37   +4.55%  +8.35% +43.91%   73.3  2.37

============================================================
  600345.SH  |  评分区间 36~76  |  均值 53.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260210      趋势确认    48   +7.89%  +3.11% -11.06%   82.8  1.34
  20260302      趋势确认    54   +5.47% -18.62%  -7.49%   75.0  1.31
  20260508      趋势确认    76   +9.99% -13.21% -11.00%   73.3  1.31
  20260609      趋势确认    36  +10.00% +25.21% +12.69%   71.3  1.31
  → +1日 均值= -2.67% 胜率= 25.0% 最大= +0.61% 最小= -8.07%
  → +5日 均值= -1.84% 胜率= 50.0% 最大= +4.36% 最小= -7.97%
  → +10日 均值= -0.88% 胜率= 50.0% 最大=+25.21% 最小=-18.62%
  → +20日 均值= -4.21% 胜率= 25.0% 最大=+12.69% 最小=-11.06%

============================================================
  000070.SZ  |  评分区间 43~85  |  均值 59.8  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260212      趋势确认    85   +9.98% -13.32% -28.42%   94.7  1.30
  20260331      趋势确认    43  +10.01% +15.39%  +0.44%   72.2  1.88
  20260402      趋势确认    49   +4.99% +10.51%  +5.68%   80.8  1.51
  20260508      趋势确认    62   +4.77% -17.18% -16.55%   64.9  1.87
  → +1日 均值= -0.98% 胜率= 25.0% 最大= +7.61% 最小= -4.73%
  → +5日 均值= +4.62% 胜率= 75.0% 最大=+16.00% 最小=-11.89%
  → +10日 均值= -1.15% 胜率= 50.0% 最大=+15.39% 最小=-17.18%
  → +20日 均值= -9.71% 胜率= 50.0% 最大= +5.68% 最小=-28.42%

============================================================
  002805.SZ  |  评分区间 70~70  |  均值 70.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260506      趋势确认    70  +10.02%  -9.03% -18.61%   95.2  3.57

============================================================
  688209.SH  |  评分区间 33~33  |  均值 33.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    33   +5.43%  +8.69% -12.08%   77.6  1.58

============================================================
  688052.SH  |  评分区间 56~67  |  均值 61.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260511      趋势确认    67  +12.66% +12.43%  +7.53%   97.1  1.54
  20260622      趋势确认    56   +9.41%  -4.26%  -4.26%   84.9  1.63
  → +1日 均值= -0.51% 胜率= 50.0% 最大= +1.23% 最小= -2.25%
  → +5日 均值= -1.53% 胜率= 50.0% 最大= +1.20% 最小= -4.26%
  → +10日 均值= +4.08% 胜率= 50.0% 最大=+12.43% 最小= -4.26%
  → +20日 均值= +1.64% 胜率= 50.0% 最大= +7.53% 最小= -4.26%

============================================================
  688126.SH  |  评分区间 44~58  |  均值 51.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260420      趋势确认    44  +14.73% +12.15% +35.66%   90.0  4.00
  20260511      趋势确认    53   +5.22% +10.70% +30.58%   86.9  1.74
  20260512      趋势确认    58   +4.42% +13.55% +32.08%   90.0  1.60
  → +1日 均值= +1.14% 胜率= 66.7% 最大= +5.19% 最小= -2.78%
  → +5日 均值=+13.48% 胜率=100.0% 最大=+21.48% 最小= +0.39%
  → +10日 均值=+12.13% 胜率=100.0% 最大=+13.55% 最小=+10.70%
  → +20日 均值=+32.77% 胜率=100.0% 最大=+35.66% 最小=+30.58%

============================================================
