ts_code,circ_mv,total_mv,turnover_rate,pe_ttm
601609.SH,2299088.7967,2299088.7967,10.3287,29.7842
002177.SZ,537235.4945,605908.27,13.0898,370.5963
605268.SH,513681.3,520388.715,1.6477,39.8101
002486.SZ,229722.64,230799.268,2.9544,60.1953
300589.SZ,373913.6441,602380.4536,11.156,
301331.SZ,273322.8902,274001.0951,0.7097,56.9122
600550.SH,2891199.7136,2891199.7136,5.6013,126.6573
300270.SZ,376000.4874,436343.4863,5.5365,
000798.SZ,338398.4961,338419.3086,1.996,45.9456
301282.SZ,496536.9845,593146.0565,7.4884,70.8061
603712.SH,1203548.0,1203548.0,1.7456,
688079.SH,763043.2802,776565.3713,6.6153,
601686.SH,796106.9486,796106.9486,0.4454,11.7716
002860.SZ,493210.7856,504676.6599,5.8545,26.2297
000751.SZ,867069.2991,993612.8159,6.1173,87.6345
002580.SZ,1416725.1216,1421517.6861,25.5107,76.3555
605258.SH,327360.0,327360.0,3.3982,54.6608
000028.SZ,1156409.8442,1346330.9213,0.8125,12.2909
301004.SZ,551915.3083,591244.2951,0.4183,17.0509
688268.SH,2146725.0791,2148175.1411,9.5862,172.0835
600742.SH,659835.3974,659835.3974,1.4286,14.7257
300642.SZ,218127.8341,257469.7609,1.9556,
688591.SH,610080.1034,871973.0874,3.6867,87.3228
600399.SH,1041268.8,1041268.8,2.6126,
600015.SH,10124793.3808,10472022.9319,0.4719,3.8608
920274.BJ,192028.0016,192028.0016,5.3942,90.5205
002570.SZ,551877.6152,551902.1432,2.2796,36.7364
600793.SH,281454.2672,281454.2672,1.3316,
920580.BJ,103118.8683,161938.0,40.7773,78.3022
002229.SZ,888667.4057,894137.0614,16.8635,
000619.SZ,218160.0,267348.3116,1.8124,
002790.SZ,187441.5025,300450.1837,1.3479,
300097.SZ,286478.9633,306151.1988,6.9917,
601918.SH,2251180.8242,2251180.8242,1.3403,10.4586
002985.SZ,1122215.6444,1125315.5576,2.161,52.7146
002538.SZ,567242.5402,567614.5824,1.2515,28.9074
603053.SH,872889.98,872889.98,0.4429,18.6184
603679.SH,318946.7595,318946.7595,15.6942,
600619.SH,1403941.9656,1909479.6983,2.8566,148.0288
300679.SZ,1931997.2294,2283407.5,8.3954,97.8025
603757.SH,1082160.6495,1082160.6495,5.9218,92.5254
603516.SH,2417876.1787,2417876.1787,5.1278,81.7278
600771.SH,793954.6307,793954.6307,2.0632,119.9377
000962.SZ,2531408.8865,2661563.9976,5.3534,103.9267
002920.SZ,6163699.7538,6165636.8163,1.7284,26.4299
605500.SH,384977.6,384977.6,0.7829,157.7124
688039.SH,474922.5147,474922.5147,2.5513,
300852.SZ,820803.5794,850280.611,11.8901,65.9648
002652.SZ,316967.616,316967.616,5.8719,
920662.BJ,63734.3535,206618.0047,5.225,126.5995
600575.SH,1445689.1162,2666046.6872,3.9838,15.1889
000509.SZ,407787.427,407788.6598,3.1795,
603081.SH,515871.4609,515871.4609,1.2454,87.6664
601698.SH,15081055.9208,15081055.9208,1.909,379.2701
002847.SZ,1375793.3515,1526901.4927,1.5857,19.0635
920504.BJ,36457.0334,92429.5023,1.4902,60.9264
301536.SZ,1693911.8278,3816101.1344,4.5517,79.9345
300977.SZ,207900.968,333833.2123,2.0916,151.1515
300185.SZ,1257651.95,1319832.773,6.478,194.3422
002746.SZ,453483.1091,549884.2466,2.6033,21.0458
600892.SH,222049.8558,222107.2826,1.5902,
002290.SZ,2561198.3259,2570691.8511,11.7576,165.2902
600787.SH,1100230.3481,1100230.3481,1.1848,19.8464
600985.SH,3555101.4959,3555101.4959,0.5363,27.2327
002581.SZ,207609.8214,341743.0335,2.4855,
002803.SZ,657334.0965,1025572.8408,4.9444,35.3604
603077.SH,2411053.6162,2411053.6162,2.2099,
000919.SZ,427153.7421,427262.1507,4.919,72.4962
603629.SH,4396848.24,4469932.8,14.7671,83.6423
300581.SZ,698089.0139,698089.0139,2.1717,
603733.SH,1513114.3225,1513114.3225,0.5721,14.7297
688660.SH,1609333.4138,1609333.4138,1.8846,
920021.BJ,248792.4464,310544.9829,8.1997,219.095
300616.SZ,238412.1477,344856.5453,6.9529,
300561.SZ,443786.9937,604046.782,3.3324,
688227.SH,1231285.0,1231285.0,8.0603,
002826.SZ,339609.6012,353897.904,2.0632,37.8763
002027.SZ,8549782.2378,8549782.2378,0.9421,23.7447
688092.SH,243940.6967,243940.6967,1.7087,52.6983
002121.SZ,946793.381,1122636.9709,2.7295,
002282.SZ,339363.1503,354035.3699,0.9193,26.7751
001223.SZ,353014.914,660652.104,10.5389,212.4645
300460.SZ,292036.421,292036.421,3.2754,
002069.SZ,265620.8566,265955.9606,1.7671,
300099.SZ,513885.325,651742.4854,7.0883,35.3924
301051.SZ,414983.2381,523649.073,2.5784,
603109.SH,455080.5764,455080.5764,1.367,52.0538
002873.SZ,234657.0465,238977.6261,2.5954,283.8486
688190.SH,1105800.0,1105800.0,2.0647,39.863
920139.BJ,496420.2384,514759.1187,2.2752,
002310.SZ,1412082.0341,1925782.3996,16.1776,
300415.SZ,1188460.6806,1229038.3463,1.7203,17.2779
002569.SZ,246977.64,254033.64,6.2854,293.0902
603589.SH,1384646.5777,1384646.5777,2.3485,35.3634
002442.SZ,296583.0556,302980.521,2.3869,152.8777
688169.SH,3016257.2299,3016257.2299,2.6012,21.2557
600149.SH,250145.28,250145.28,11.5672,155.4743
300478.SZ,522526.125,522526.125,8.4086,
002209.SZ,212585.5753,270679.508,4.4346,24.5175
601019.SH,1540132.2,1540132.2,0.452,13.0626
300237.SZ,337404.9346,337408.0936,2.3827,
002212.SZ,858797.1347,868078.0549,3.595,207.3356
002347.SZ,404573.9788,413855.8663,2.9555,
688322.SH,2705881.2445,3406115.7418,2.7881,253.0706
688225.SH,640816.02,640816.02,1.1585,
300692.SZ,428440.2042,469500.5569,3.2196,71.6224
300768.SZ,731961.8137,1120262.5279,1.2719,56.9703
600865.SH,423270.3555,423270.3555,2.3723,203.5129
601898.SH,14734720.644,21346448.074,0.3983,12.0261
301075.SZ,697600.0,697600.0,5.2066,
603170.SH,510812.77,510812.77,0.7927,18.9241
688010.SH,541895.3258,541895.3258,2.683,374.5074
688119.SH,576000.0,576000.0,1.7052,
301505.SZ,176087.4156,257628.7797,3.8859,121.0952
301323.SZ,514589.9902,804163.463,3.0752,54.1295
600502.SH,916629.1229,916629.1229,1.4519,5.922
301580.SZ,525219.9227,777175.1683,5.906,38.2461
601010.SH,334488.0,334488.0,9.0553,
301126.SZ,162822.4257,242581.1792,1.6327,
688581.SH,267478.2356,522101.7004,7.5007,23.4906
688019.SH,4742348.1316,4742348.1316,4.2936,57.6584
300125.SZ,382458.9731,705800.9862,2.3396,180.3244
002524.SZ,220643.384,222623.24,2.6727,
603099.SH,1021334.475,1021334.475,2.504,76.7635
600333.SH,357501.0115,357501.0115,3.8923,308.6666
002594.SZ,34423335.0855,90014091.5592,0.9728,32.6747
002950.SZ,498365.2958,734587.8721,3.2518,27.0734
920885.BJ,160190.7848,309184.019,3.0559,110.2671
000883.SZ,3142598.9452,3433503.0006,1.3476,16.6737
600408.SH,321169.2,321169.2,2.8738,
688096.SH,286086.1679,286086.1679,11.6764,
603269.SH,651157.4787,651157.4787,13.2516,54.6555
301251.SZ,369146.8114,920866.1838,10.2987,177.7965
600055.SH,921713.047,921713.047,0.8103,
001322.SZ,564855.01,695390.1682,0.4319,127.2308
002669.SZ,423804.92,424760.0,4.1282,33.7292
002510.SZ,707412.25,714657.6504,7.1603,119.4432
002041.SZ,874720.0,874720.0,1.173,86.7836
002370.SZ,483192.5594,483192.5594,2.9172,47.5942
603339.SH,419911.6745,419911.6745,1.5637,28.4025
603508.SH,1021052.7816,1021052.7816,2.2587,17.3071
000878.SZ,3955147.4789,4787313.295,3.2939,33.78
920768.BJ,94393.9489,136936.98,1.5704,23.3146
000888.SZ,582238.9777,582238.9777,1.6616,26.4248
600725.SH,517637.4,517637.4,3.005,
002616.SZ,345438.3976,505219.2244,4.1758,16.92
002875.SZ,453723.2488,529772.9607,3.5161,
300034.SZ,1549454.5885,1609862.3573,2.6252,161.3283
688636.SH,714260.3727,741015.1874,3.6284,66.3344
000620.SZ,1443570.3838,1814390.8474,4.3847,
300130.SZ,966877.5113,1263375.1469,2.2872,30.1477
600851.SH,576538.9719,942711.2765,2.1089,54.8375
920239.BJ,521472.062,527833.1174,1.0737,20.4824
301236.SZ,3103551.5533,4088997.656,3.3247,758.4727
600726.SH,5980268.9664,6325868.968,6.7945,194.822
600933.SH,1698680.4578,1790371.6841,1.3067,15.7997
603767.SH,607078.1605,607078.1605,2.7516,
300940.SZ,324722.5682,459092.6951,9.6768,70.5812
601778.SH,2803790.1068,2803790.1068,25.845,118.8548
688317.SH,376629.678,376629.678,1.3157,
600378.SH,3932024.6208,4729138.6069,3.5808,30.1652
002053.SZ,1134330.6608,1134338.6996,2.4858,51.2657
603237.SH,313618.7616,315316.0592,1.1866,28.7789
688729.SH,544167.3589,7480522.36,5.5999,122.1189
300440.SZ,781073.672,784097.6144,2.8983,94.1993
301199.SZ,163048.074,424501.224,2.9349,49.1673
000632.SZ,205277.3882,205294.1304,1.1002,
001386.SZ,201320.1216,2236890.24,7.1268,19.0827
000504.SZ,306742.0749,307581.5273,1.2596,72.9765
002001.SZ,10006460.0528,10126924.4356,1.1217,15.0889
688131.SH,1480485.7246,1480485.7246,2.0839,60.3632
300905.SZ,1018160.6702,1305203.4395,11.492,81.782
605366.SH,947590.8717,947590.8717,4.3093,
688558.SH,537372.0,537372.0,2.322,32.8327
603007.SH,643652.4409,819182.2895,4.1639,
300189.SZ,525546.5014,607232.0,7.8391,53.5943
002266.SZ,2658579.2907,2865379.9997,2.1668,19.7715
300623.SZ,2417941.6203,2621883.8248,4.5368,56.3651
603062.SH,200009.3745,582660.0,3.3434,34.2477
300585.SZ,379524.4442,379524.4442,6.6622,
601717.SH,2897729.4067,3354766.4685,1.2755,8.1889
603030.SH,381910.7208,381910.7208,3.154,
300735.SZ,1580728.9597,1601690.4579,1.5715,59.24
603202.SH,365554.8042,1164800.0,3.0414,14.4059
600699.SH,3954046.5332,4525148.5028,4.8102,32.3813
600538.SH,361696.8601,361696.8601,3.4072,
301318.SZ,222934.7357,339735.5002,1.5023,72.2625
300474.SZ,2666063.3136,3427859.4837,3.4194,
301501.SZ,138765.0,471801.0,2.556,27.0724
300473.SZ,481049.8966,551828.9761,3.4168,30.4656
600727.SH,444538.4165,444538.4165,5.7271,75.5752
002871.SZ,304802.4442,514285.5515,2.9323,39.1785
301373.SZ,583198.3014,1551150.9013,11.5408,107.6462
600846.SH,797195.6944,797195.6944,0.8564,32.8974
600928.SH,1587984.1097,1595555.5558,0.5584,5.923
300341.SZ,813251.5498,816473.5102,1.6906,45.5872
605123.SH,1363414.8768,1363414.8768,4.2311,52.1518
600717.SH,1305194.4681,1305194.4681,0.9496,12.3302
301262.SZ,281750.0047,962436.0,4.1766,24.8154
605068.SH,457075.3589,457075.3589,2.1838,
688033.SH,493610.3673,493610.3673,2.8239,
301667.SZ,228093.8143,1132329.744,17.7098,127.2109
603280.SH,355031.8344,355031.8344,1.2981,37.3193
600481.SH,1436670.3672,1436670.3672,16.3509,
002845.SZ,369345.9021,483466.3166,2.8761,119.7658
002615.SZ,269191.2464,498792.2443,5.6842,166.422
301030.SZ,223933.1267,224240.7296,5.3397,
920223.BJ,137794.9538,265654.365,3.3273,
002056.SZ,3209437.4278,3212756.3462,2.2509,18.0592
600188.SH,12113467.3046,20394883.3046,0.5877,21.1876
002459.SZ,3616521.9448,3620825.9957,2.3748,
688188.SH,4619678.832,4634941.056,1.0385,39.4954
600416.SH,1831445.9385,1831445.9385,1.8845,82.0781
300897.SZ,242279.5532,387567.5383,4.9567,257.0541
300119.SZ,584529.869,814250.2449,1.1099,20.7554
603937.SH,338402.6456,338402.6456,8.3442,1452.7969
600580.SH,6066978.6303,6084447.7053,3.0297,53.6529
600682.SH,734522.0335,848778.4315,1.2302,
603298.SH,3687120.9179,3687120.9179,0.8514,16.5587
300745.SZ,701026.6017,830358.6775,7.8449,
603936.SH,1347160.5345,1347160.5345,13.6715,
002090.SZ,445995.6316,452251.5132,2.9753,62.3033
920422.BJ,74434.326,99454.566,1.539,42.0551
920640.BJ,642820.5511,668123.952,3.2484,85.6576
688615.SH,1883639.044,2727928.0,4.026,55.3055
603418.SH,229118.5859,1069406.1113,4.0504,21.1761
301678.SZ,295467.7167,1477338.565,5.634,174.4189
002536.SZ,2449804.8375,2586536.496,5.9391,102.592
688273.SH,451400.0,451400.0,1.4916,52.675
688156.SH,271323.939,271323.939,2.6593,
001369.SZ,312600.6983,1783585.0,7.6566,33.1072
002105.SZ,240915.3145,242085.929,1.4945,
601728.SH,48596210.1656,57283468.8256,0.2472,18.0873
002461.SZ,2171275.2389,2171275.2389,0.7318,23.4505
300501.SZ,210159.702,409763.1112,6.8425,
002253.SZ,244800.5433,263080.0268,2.3787,
002360.SZ,198241.5083,244680.517,4.2167,
300949.SZ,139056.5094,243240.0,2.4518,
301046.SZ,363218.0201,471285.9964,4.6592,
603988.SH,575064.0,575064.0,2.5084,185.8159
688578.SH,4188600.0,4188600.0,1.0065,17.3466
001391.SZ,835644.711,6714884.6738,5.8054,27.0988
300998.SZ,310120.0704,395047.3824,3.2099,168.3474
001218.SZ,328800.3585,362546.4541,2.0946,17.1818
603619.SH,1330610.0908,1330610.0908,2.749,42.7268
002439.SZ,1175230.5112,1953988.5307,6.0007,
603037.SH,388039.6141,389171.2554,6.1623,55.1338
300078.SZ,424192.8834,425909.3196,2.8262,
002946.SZ,1539777.831,1557825.7266,0.5642,19.8626
001267.SZ,4233143.0472,5478879.1231,10.3192,659.1731
300465.SZ,646986.5625,646986.5625,3.0868,258.4544
600689.SH,196647.7528,259680.8152,1.8918,223.3631
301550.SZ,2434327.9804,3990650.125,4.3061,241.306
603615.SH,559571.48,559571.48,3.0727,433.8608
300346.SZ,3640744.7276,3835920.8117,8.0552,110.1023
601857.SH,182162337.5453,205898600.0453,0.1249,12.9637
603707.SH,1426619.8507,1426619.8507,0.8407,24.3519
601500.SH,718682.3337,721549.3437,1.1689,32.0332
001205.SZ,251890.7807,284449.3469,1.5067,25.8523
300486.SZ,1059906.281,1060224.9358,1.8853,441.3604
920050.BJ,59774.9536,223477.1609,2.6607,23.1406
688389.SH,539463.5341,539463.5341,0.7318,33.0918
600977.SH,2666076.0,2666076.0,1.7531,186.0432
002125.SZ,913420.9442,913420.9442,3.0112,34.1506
003017.SZ,224700.9451,272412.0,8.8226,26.8699
600748.SH,1034799.7824,1034799.7824,2.0767,
000965.SZ,397319.4604,397319.4604,1.5449,
603275.SH,214824.0006,769448.0134,9.6259,42.4511
300838.SZ,194328.4138,263537.98,8.7808,
600323.SH,2539806.3598,2539806.3598,0.8234,11.913
002088.SZ,487527.9404,494650.1729,1.0299,
600103.SH,1057493.2845,1071115.1851,8.4854,273.5214
920663.BJ,107456.324,223967.5593,1.8605,25.5955
600192.SH,405966.412,405966.412,6.4213,
300815.SZ,836585.0258,854182.656,1.106,15.2263
600363.SH,1995632.2797,1995632.2797,4.0653,44.672
600743.SH,612332.3281,612332.3281,2.8676,
688339.SH,537827.2159,660741.6265,5.0817,
002561.SZ,320776.2249,321800.562,1.0555,
002590.SZ,615231.3832,645182.2289,2.5126,30.1696
688275.SH,1860625.6846,1860625.6846,5.1543,188.9608
000513.SZ,1784527.093,2788916.4241,0.9659,14.2042
603136.SH,276339.6243,276339.6243,1.0764,30.0579
688117.SH,566117.3629,566117.3629,1.6747,31.9539
600938.SH,10781940.0,171393014.0663,1.1833,13.7485
300496.SZ,2406357.8227,3007914.028,4.4425,65.3967
600085.SH,3779772.0421,3779772.0421,0.4599,35.0516
002953.SZ,310651.498,562858.697,3.7181,35.9162
920839.BJ,206453.1347,375198.448,1.1681,31.8919
002138.SZ,2781649.5697,2964832.5877,4.0493,30.6999
002840.SZ,890629.611,896822.0274,5.5278,
300370.SZ,396613.4013,397605.5612,2.0611,
600088.SH,674112.348,674112.348,4.2803,
300380.SZ,471379.8746,512362.9241,4.0578,138.1491
002409.SZ,3405008.1654,5087666.8778,12.8271,50.5363
301538.SZ,320376.2638,804540.8,22.1684,43.7844
600558.SH,513429.9633,513429.9633,1.6663,26.0681
002445.SZ,918126.7175,922123.722,6.695,175.8387
002397.SZ,350485.821,404549.7607,5.5718,75.6622
688496.SH,52823.9232,99900.0,0.7061,
300083.SZ,1571204.6913,1753100.3062,12.5769,149.6502
300854.SZ,285776.1773,351341.3813,5.2114,
600560.SH,314892.864,314892.864,1.375,62.3166
301180.SZ,301685.6477,735218.38,2.821,
000903.SZ,389813.1145,392773.4152,2.46,
301235.SZ,467678.4022,692897.4715,9.1489,53.5709
002547.SZ,363481.5576,371130.8083,8.6329,
601965.SH,1791139.8742,1799480.4673,3.7108,17.2336
688289.SH,1024937.3826,1024937.3826,0.9704,65.3071
300823.SZ,162795.6979,251486.8358,4.038,48.8333
600586.SH,822055.866,822055.866,3.3192,
301592.SZ,303659.512,910000.0,6.919,159.773
300545.SZ,410565.3828,636874.3652,6.4901,66.6684
920593.BJ,464952.7669,547505.7358,2.0752,224.9379
603980.SH,420313.5166,420313.5166,2.3762,45.0388
002342.SZ,1900787.79,1911360.0,23.1788,1260.6402
000830.SZ,2837222.6185,2837435.3264,1.8068,30.4525
003030.SZ,198511.2841,305960.56,5.669,109.8019
000156.SZ,1244309.142,1356346.5475,0.6805,30.2427
688657.SH,216691.1911,346375.9504,3.357,71.8727
300098.SZ,906545.0028,1021815.9777,6.0309,
002181.SZ,2030821.4162,2078294.1315,8.1928,284.6072
000927.SZ,1657796.0592,1657796.8976,1.3352,33.1167
603657.SH,403407.1092,403407.1092,3.3539,
603612.SH,1196446.9105,1196446.9105,3.0488,16.8847
603779.SH,299538.6441,299538.6441,0.5448,
300576.SZ,951619.9071,1513464.4399,13.2875,137.1307
600697.SH,193753.8907,198382.8295,2.0074,
300179.SZ,1095018.9388,1422199.667,13.1914,139.4983
301207.SZ,1215711.8556,1216479.66,2.0262,64.876
688557.SH,361535.0124,361535.0124,2.3049,32.562
002545.SZ,2835580.7434,3121351.7662,1.563,22.2596
688629.SH,2384993.5766,6048225.9427,10.5998,140.0463
002992.SZ,759615.0659,879383.3034,1.5085,566.7981
000422.SZ,1606884.3455,1652041.1775,4.7264,17.286
300466.SZ,409371.4117,488403.2761,2.165,
600173.SH,505700.5282,505765.5082,1.6968,
688484.SH,2018570.1624,2018570.1624,5.3995,113.1194
300892.SZ,172123.625,266600.0,2.9087,
603321.SH,257389.6583,260620.4333,1.1382,75.4304
600303.SH,217544.5559,220120.5559,2.8802,
301003.SZ,402752.2974,520634.6113,4.2701,59.3543
600066.SH,7748787.2805,7748787.2805,1.0487,14.1953
301068.SZ,344102.8308,484712.9951,1.3107,
300870.SZ,4592629.9745,4593135.4985,4.4465,252.5221
920082.BJ,59271.3855,217741.79,2.2993,58.2364
600782.SH,962569.5576,974310.7776,1.163,
301018.SZ,2632144.5253,3541159.6268,6.5281,185.4517
300259.SZ,588275.2152,588410.1625,7.0687,24.2274
603676.SH,441688.9225,441688.9225,0.3628,20.387
605303.SH,410510.4408,410510.4408,3.8461,
301413.SZ,695010.9503,1164095.4826,7.6242,158.4506
688539.SH,722671.04,722671.04,2.6736,137.6951
688479.SH,256934.6402,595020.6402,2.8387,124.5516
000552.SZ,1020872.3499,1466397.236,2.0618,
688719.SH,687272.8027,883852.3019,3.1178,
002709.SZ,8376520.1665,11316056.2409,7.3245,39.4741
920857.BJ,140983.6246,140983.6246,1.1617,
000068.SZ,337234.9404,337234.9404,2.2385,
301135.SZ,211531.8793,271401.5794,2.2654,159.3389
603026.SH,2266507.8764,2266507.8764,7.5408,69.5152
002079.SZ,1037542.0864,1162401.6934,7.7339,95.5998
688335.SH,430780.6627,430780.6627,1.8732,
002558.SZ,5874637.0524,5874637.0524,3.355,23.6209
603205.SH,105995.76,399984.0,1.8253,36.326
600458.SH,1079457.9675,1165303.407,2.1353,22.3967
002584.SZ,376614.9277,470514.0033,4.9945,
002318.SZ,2744730.4409,2809365.82,1.5285,18.5447
000823.SZ,904272.38,904310.6809,6.5418,42.3224
920429.BJ,153793.0298,168664.98,6.6785,86.7369
000551.SZ,795141.9585,795446.9285,8.1081,23.4167
600792.SH,452848.8288,452848.8288,2.0401,
603382.SH,91640.809,458203.4583,2.9718,46.3083
300176.SZ,257541.732,257541.732,2.9282,53.5204
000016.SZ,517296.3912,780174.3122,2.3052,
600279.SH,588685.6764,588685.6764,0.9068,100.7303
002682.SZ,334609.3134,334609.3134,2.5973,
600802.SH,259368.5944,259368.5944,1.5093,
300805.SZ,289793.1088,426564.3628,2.9063,129.4467
300520.SZ,1038566.5088,1074674.1462,5.947,
002330.SZ,292168.6274,292245.0334,2.2888,736.3725
688577.SH,868093.1659,868093.1659,3.068,134.7412
301151.SZ,294294.7521,294574.1463,0.8686,64.163
603599.SH,1115079.9476,1115079.9476,2.1425,17.0698
000547.SZ,4136482.1244,4160812.9042,10.5036,
002453.SZ,384490.9265,518290.2264,4.5754,
002493.SZ,12186177.7665,13036222.1415,0.5819,42.3914
002810.SZ,864376.1239,932721.8414,11.38,46.8129
605080.SH,372071.0312,375224.7668,1.7421,22.4514
300590.SZ,537795.3333,694741.5166,6.6129,59.5313
300697.SZ,557808.16,728565.76,2.7928,39.3259
300400.SZ,758812.332,761359.7604,8.1558,89.7627
600365.SH,131602.24,139841.24,3.2273,
603606.SH,4223947.7903,4223947.7903,2.5226,31.0119
002140.SZ,776243.5898,777399.2315,1.635,14.019
002472.SZ,3048771.5121,3461783.1859,3.4518,27.2667
300751.SZ,5263046.2891,7611507.7138,7.8704,112.3382
002200.SZ,153449.1605,353682.4555,1.1732,
002068.SZ,704110.1895,704460.6978,5.3328,
920496.BJ,128323.6123,146533.875,3.1443,148.4906
002128.SZ,7186484.6186,7186484.6186,0.826,12.2612
002236.SZ,4229903.6011,5783324.6089,1.7818,14.8199
688802.SH,1343880.2316,29642608.8,11.2401,
300254.SZ,325341.6048,368724.3307,7.1954,207.1159
603486.SH,3549051.7274,3583530.6464,1.2665,21.2243
301288.SZ,153485.4053,212239.65,7.0325,
301118.SZ,341352.2233,357807.7108,6.2487,821.0007
300597.SZ,269472.6323,270662.0398,2.0234,
002161.SZ,502934.358,503035.032,3.7098,3853.4965
300418.SZ,6150767.9168,6155015.1406,6.642,
002048.SZ,2030736.2751,2328376.562,2.5865,53.5067
300438.SZ,3403062.884,4238151.0912,12.3341,73.7744
601636.SH,1982297.9978,1982297.9978,2.6468,122.3072
002715.SZ,238050.0,238050.0,3.5906,
002858.SZ,241903.7697,268992.4542,4.0246,
600900.SH,65917378.5269,65917378.5269,0.4508,18.2682
301017.SZ,358292.6221,561765.7767,2.2275,56.7632
600073.SH,532630.3401,532630.3401,0.8008,
603916.SH,640159.2257,649251.5357,8.0821,51.1817
688328.SH,624356.11,624356.11,10.0267,167.9215
002579.SZ,777688.0547,816620.6205,10.1838,311.3525
605088.SH,718974.9108,729813.7908,3.0765,25.2549
002568.SZ,1389571.0855,1896796.7595,2.2021,28.2054
001300.SZ,439771.7489,439771.7489,1.4329,
300462.SZ,185655.7865,243743.5066,1.3557,
603536.SH,246305.0342,248197.9187,1.3768,
600235.SH,242397.0,242397.0,2.5169,243.398
300820.SZ,656146.3166,1304625.157,13.6655,62.5045
003000.SZ,337326.023,493729.1041,1.4222,20.0349
920402.BJ,270144.5442,417839.4663,4.0328,
001236.SZ,740641.9891,984598.8891,3.8723,643.5876
688653.SH,509106.2596,682988.32,4.8695,
002179.SZ,8465682.1465,8550172.4913,2.7224,44.5334
688222.SH,1140335.28,1140335.28,4.0697,92.9208
601702.SH,1826312.4674,1826312.4674,0.8427,15.4971
603373.SH,206525.271,488817.2056,6.0727,37.9834
300421.SZ,583817.6538,745367.2769,5.9724,126.0299
600755.SH,1336863.3713,1340288.4278,0.9889,39.2092
600415.SH,7419255.6328,7419255.6328,3.8465,16.8978
600486.SH,2621482.3758,2630155.8263,1.6469,20.9065
002513.SZ,187876.8463,244136.0857,2.2981,
300682.SZ,1529453.9621,1599023.7225,2.5607,308.2353
002714.SZ,16200209.2666,24610276.6065,1.5525,25.1614
603697.SH,449076.7029,449076.7029,1.1855,22.3411
301270.SZ,301337.6795,318900.0,2.6367,411.5521
601900.SH,1095406.8567,1095406.8567,0.6842,10.7074
600906.SH,1376504.2476,2102760.0,1.3663,23.8311
000058.SZ,798623.6161,998503.745,0.843,140.2005
600522.SH,15051107.9653,15051107.9653,10.9755,47.1285
603185.SH,1546133.554,1555365.8782,7.8579,
300725.SZ,763824.0987,880986.0609,5.5896,44.7584
600753.SH,317363.2872,317363.2872,0.9086,52.7271
002972.SZ,174232.3316,318335.3872,2.9442,34.3388
300670.SZ,164251.4792,231668.8701,4.224,
000926.SZ,322507.8747,326557.7787,1.8464,
688651.SH,136730.4967,317655.987,7.4821,
603900.SH,259099.223,259280.663,2.1898,30.534
688697.SH,921526.7607,921526.7607,2.1629,29.7709
920026.BJ,210986.7766,279883.4089,1.4843,54.6563
603797.SH,279653.5172,279653.5172,0.9482,22.729
603137.SH,253362.6676,253362.6676,1.0754,
688623.SH,178773.6753,552333.6753,3.3859,98.9778
688067.SH,192100.0,192100.0,1.5046,64.0934
301260.SZ,347630.7498,818320.8175,2.0614,
603738.SH,2044431.9326,2044431.9326,15.4355,307.0643
002497.SZ,2829098.9321,3077341.9284,4.0935,34.626
000711.SZ,1483542.1032,1839670.5449,7.6015,
002073.SZ,638741.2834,645275.9584,2.8131,18.0505
300252.SZ,924778.6393,1095864.5953,10.828,339.4785
603928.SH,432956.16,432956.16,2.5323,35.9799
301257.SZ,379230.7068,397789.017,2.86,34.8233
600843.SH,409631.4433,622594.337,1.9541,
600135.SH,639623.0064,639623.0064,3.3119,
002239.SZ,761791.8389,998273.8916,2.1041,52.6256
603668.SH,645396.63,645396.63,1.5072,
300227.SZ,502358.5656,691326.8136,4.5743,
002149.SZ,3368160.9906,3368678.4906,14.6312,418.9526
920974.BJ,98779.4296,125962.2,1.5877,38.4269
002902.SZ,694896.564,919355.4505,24.5059,
301019.SZ,246878.3516,389313.6028,3.5014,34.1239
300640.SZ,172405.0705,242885.8665,6.2826,236.1641
002460.SZ,9687321.8679,16769361.8432,5.3995,44.0593
